Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G,Team,Season,Pos,Conference
9,Theo Ratliff,33,2,2,22,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,1.5,2,0.75,1,2.5,3.5,0,0.5,1.5,0.5,3,2.5,BOS,2007,C,East
10,Kendrick Perkins,22,72,53,21.9,1.8,3.7,0.491,0,0,0,1.8,3.7,0.496,0.491,0.8,1.4,0.6,1.6,3.6,5.2,1.3,0.3,1.3,1.6,3,4.5,BOS,2007,C,East
15,Leon Powe,23,63,2,11.4,1.3,2.8,0.446,0,0,0,1.3,2.8,0.451,0.446,1.7,2.3,0.736,1.5,1.9,3.4,0.2,0.2,0.3,0.7,1.7,4.2,BOS,2007,C,East
16,Michael Olowokandi,31,24,0,9.8,0.8,1.9,0.413,0,0,NA,0.8,1.9,0.413,0.413,0.1,0.1,0.667,0.6,1.4,2,0.2,0.3,0.5,0.7,2,1.7,BOS,2007,C,East
5,Brendan Haywood,27,77,49,22.6,2.6,4.6,0.558,0,0,NA,2.6,4.6,0.558,0.558,1.5,2.7,0.548,2.5,3.7,6.2,0.6,0.4,1.1,1.2,2.7,6.6,WAS,2007,C,East
8,Etan Thomas,28,65,32,19.2,2.4,4.3,0.574,0,0,NA,2.4,4.3,0.574,0.574,1.2,2.1,0.558,2.1,3.7,5.8,0.4,0.3,1.4,1.1,2.5,6.1,WAS,2007,C,East
12,Calvin Booth,30,44,1,8.6,0.7,1.5,0.47,0,0,0.5,0.7,1.5,0.469,0.477,0.1,0.2,0.6,0.6,1.2,1.8,0.4,0.1,0.7,0.2,1.6,1.6,WAS,2007,C,East
16,James Lang,23,11,0,5,0.4,0.8,0.444,0,0,NA,0.4,0.8,0.444,0.444,0.3,0.5,0.6,0.5,0.5,1,0.2,0,0.3,0.2,1.3,1,WAS,2007,C,East
1,Jermaine O'Neal,28,69,69,35.6,7.2,16.5,0.436,0,0.1,0,7.2,16.4,0.439,0.436,5,6.5,0.767,2.2,7.4,9.6,2.4,0.7,2.6,2.9,3.4,19.4,IND,2007,C,East
8,Jeff Foster,30,75,43,23.2,1.6,3.5,0.469,0,0,0,1.6,3.5,0.471,0.469,1,1.6,0.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,2.7,4.3,IND,2007,C,East
18,David Harrison,24,24,2,7.9,1.3,2.4,0.517,0,0,NA,1.3,2.4,0.517,0.517,0.5,0.9,0.5,0.4,1.4,1.8,0.3,0.2,0.5,1.1,2,3,IND,2007,C,East
1,Chris Bosh,22,69,69,38.5,7.9,15.9,0.496,0.2,0.5,0.343,7.7,15.3,0.501,0.502,6.7,8.6,0.785,2.7,8,10.7,2.5,0.6,1.3,2.6,2.4,22.6,TOR,2007,C,East
10,Rasho Nesterović,30,80,73,21,2.9,5.3,0.546,0,0,0,2.9,5.3,0.548,0.546,0.4,0.6,0.68,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4,6.2,TOR,2007,C,East
15,Pape Sow,25,7,0,4.9,0.4,1.3,0.333,0,0,NA,0.4,1.3,0.333,0.333,0.6,0.9,0.667,0.9,0.7,1.6,0.3,0.1,0.1,0.1,0.3,1.4,TOR,2007,C,East
17,Uroš Slokar,23,20,0,3.6,0.7,1.3,0.538,0.1,0.1,0.5,0.7,1.2,0.542,0.558,0.5,0.7,0.692,0.4,0.4,0.7,0.1,0.1,0.1,0.5,0.6,1.9,TOR,2007,C,East
4,Rasheed Wallace,32,75,72,32.3,4.8,11.2,0.423,1.4,3.9,0.351,3.4,7.3,0.463,0.485,1.4,1.8,0.788,1.2,6,7.2,1.7,1,1.6,1.3,3,12.3,DET,2007,C,East
10,Nazr Mohammed,29,51,33,15.2,2.3,4.4,0.532,0,0,NA,2.3,4.4,0.532,0.532,1,1.6,0.61,1.7,2.7,4.5,0.2,0.5,0.8,0.8,2.6,5.6,DET,2007,C,East
12,Jason Maxiell,23,67,8,14.1,2,3.9,0.5,0,0,NA,2,3.9,0.5,0.5,1.1,2,0.526,1.3,1.5,2.8,0.2,0.4,0.9,0.8,1.6,5,DET,2007,C,East
14,Dale Davis,37,46,6,10.1,0.7,1.6,0.446,0,0,NA,0.7,1.6,0.446,0.446,0.4,0.6,0.654,1.3,1.7,3,0.3,0.2,0.7,0.3,1.3,1.8,DET,2007,C,East
4,Andrew Bogut,22,66,66,34.2,5.3,9.5,0.553,0,0.1,0.2,5.3,9.5,0.556,0.554,1.7,2.9,0.577,2.5,6.3,8.8,3,0.7,0.5,2.3,3.3,12.3,MIL,2007,C,East
10,Dan Gadzuric,28,54,8,15.6,2,4.2,0.474,0,0,0,2,4.2,0.476,0.474,0.8,1.7,0.467,1.7,2.8,4.6,0.5,0.4,0.6,0.9,2.6,4.8,MIL,2007,C,East
14,Jared Reiner,24,27,2,9,0.6,1.6,0.349,0,0,NA,0.6,1.6,0.349,0.349,0.1,0.4,0.3,0.8,1.9,2.6,0.5,0.2,0.2,0.5,1.7,1.2,MIL,2007,C,East
4,Zydrunas Ilgauskas,31,78,78,27.3,4.9,10.2,0.485,0,0,0,4.9,10.2,0.486,0.485,2,2.5,0.807,3.1,4.6,7.7,1.6,0.6,1.3,1.8,3.3,11.9,CLE,2007,C,East
5,Anderson Varejão,24,81,6,23.9,2.4,5,0.476,0,0.1,0,2.4,4.8,0.487,0.476,2,3.3,0.616,2.4,4.4,6.7,0.9,0.9,0.6,0.8,3.3,6.8,CLE,2007,C,East
15,Scot Pollard,31,24,0,4.5,0.5,1.1,0.423,0,0,NA,0.5,1.1,0.423,0.423,0.1,0.2,0.5,0.6,0.7,1.3,0.1,0.2,0,0.2,1.1,1,CLE,2007,C,East
5,Zaza Pachulia,22,72,47,28.1,4,8.5,0.474,0,0,0,4,8.5,0.475,0.474,4.1,5.2,0.786,2.8,4.2,6.9,1.5,1.1,0.5,2.3,3.7,12.2,ATL,2007,C,East
11,Lorenzen Wright,31,67,31,15.4,1.2,2.7,0.448,0,0,NA,1.2,2.7,0.448,0.448,0.1,0.5,0.281,1.3,2,3.2,0.6,0.4,0.4,0.6,3,2.6,ATL,2007,C,East
18,Stanislav Medvedenko,27,14,0,5.8,0.9,2.1,0.414,0.1,0.1,0.5,0.8,1.9,0.407,0.431,1.2,1.4,0.85,0.3,0.7,1,0.1,0,0.1,0.4,1.1,3,ATL,2007,C,East
3,Ben Wallace,32,77,77,35,2.5,5.5,0.453,0,0.1,0.2,2.5,5.4,0.456,0.454,1.4,3.5,0.408,3.9,6.7,10.7,2.4,1.4,2,1.3,2,6.4,CHI,2007,C,East
12,Mike Sweetney,24,48,0,8,1.2,2.8,0.433,0,0,NA,1.2,2.8,0.433,0.433,0.8,1.4,0.561,0.9,1.6,2.5,0.6,0.2,0.2,0.9,1.6,3.2,CHI,2007,C,East
4,Nenad Krstić,23,26,26,32.6,6.5,12.4,0.526,0,0,0,6.5,12.4,0.528,0.526,3.3,4.7,0.711,2,4.8,6.8,1.8,0.4,0.9,2,3.4,16.4,NJN,2007,C,East
5,Mikki Moore,31,79,55,26.4,3.9,6.4,0.609,0,0,0,3.9,6.4,0.61,0.609,2,3,0.681,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3,9.8,NJN,2007,C,East
8,Clifford Robinson,40,50,1,19.1,1.6,4.4,0.372,0.5,1.3,0.379,1.1,3,0.368,0.429,0.3,0.7,0.444,0.6,1.8,2.4,1,0.2,0.5,0.6,2,4.1,NJN,2007,C,East
15,Mile Ilić,22,5,0,1.2,0,0.6,0,0,0,NA,0,0.6,0,0,0,0,NA,0,0.2,0.2,0,0,0,0.6,0.2,0,NJN,2007,C,East
3,Emeka Okafor,24,67,65,34.8,5.9,11,0.532,0,0,NA,5.9,11,0.532,0.532,2.6,4.4,0.593,3.9,7.4,11.3,1.2,0.9,2.6,1.7,3.1,14.4,CHA,2007,C,East
12,Primož Brezec,27,58,40,14.4,2.1,4.7,0.445,0,0.1,0.333,2.1,4.7,0.446,0.447,0.7,1.2,0.632,1.4,1.8,3.2,0.4,0.2,0.4,0.7,2.8,5,CHA,2007,C,East
13,Jake Voskuhl,29,73,9,14.3,1.7,3.5,0.475,0,0,NA,1.7,3.5,0.475,0.475,1.1,1.5,0.681,1.2,2.4,3.5,0.6,0.4,0.3,0.8,2.7,4.4,CHA,2007,C,East
17,Ryan Hollins,22,27,0,6.9,0.7,1.3,0.556,0,0,NA,0.7,1.3,0.556,0.556,0.9,1.5,0.6,0.4,0.7,1.1,0,0.1,0.3,0.6,1.5,2.4,CHA,2007,C,East
5,Shaquille O'Neal,35,33,33,28.6,5.8,10,0.581,0,0,NA,5.8,10,0.581,0.581,2.7,5.4,0.494,3,4.8,7.8,1.4,0.6,1.6,3,4.1,14.2,MIA,2008,C,East
11,Mark Blount,32,69,46,22.3,3.4,7.5,0.462,0.2,0.6,0.386,3.2,6.8,0.469,0.479,1.3,2,0.638,1,2.8,3.8,0.6,0.5,0.5,1,1.9,8.4,MIA,2008,C,East
18,Earl Barron,26,46,15,19.3,2.9,7.1,0.404,0,0.3,0.077,2.8,6.8,0.417,0.405,1.3,1.9,0.701,1.5,2.8,4.3,0.6,0.4,0.2,1,2.5,7.1,MIA,2008,C,East
20,Alonzo Mourning,37,25,0,15.6,2.1,3.8,0.547,0,0,NA,2.1,3.8,0.547,0.547,1.8,3,0.592,1.4,2.4,3.7,0.3,0.2,1.7,1,2.2,6,MIA,2008,C,East
3,Zach Randolph,26,69,68,32.5,7,15.3,0.459,0.3,1.2,0.275,6.7,14.2,0.474,0.47,3.2,4.2,0.772,2.7,7.6,10.3,2,0.9,0.2,2.7,2.8,17.6,NYK,2008,C,East
7,Eddy Curry,25,59,58,25.9,5,9.2,0.546,0,0,NA,5,9.2,0.546,0.546,3.2,5.1,0.623,1.9,2.8,4.7,0.5,0.2,0.5,2.1,2.7,13.2,NYK,2008,C,East
13,Randolph Morris,22,18,2,10.1,1.2,3.2,0.362,0,0,NA,1.2,3.2,0.362,0.362,0.8,1.6,0.483,0.7,1.4,2.1,0.1,0.2,0.1,0.5,2.1,3.1,NYK,2008,C,East
15,Jerome James,32,2,0,2.5,0.5,0.5,1,0,0,NA,0.5,0.5,1,1,1,1,1,0,1.5,1.5,0,0,0,0,0,2,NYK,2008,C,East
3,Samuel Dalembert,26,82,82,33.2,4.1,8.1,0.513,0,0,0,4.1,8,0.514,0.513,2.3,3.2,0.707,3.7,6.6,10.4,0.5,0.5,2.3,1.9,3.3,10.5,PHI,2008,C,East
13,Calvin Booth,31,31,0,6.6,0.3,0.9,0.333,0,0,NA,0.3,0.9,0.333,0.333,0.2,0.3,0.6,0.2,1,1.2,0.3,0.2,0.6,0.1,1.1,0.8,PHI,2008,C,East
2,Dwight Howard,22,82,82,37.7,7.1,11.9,0.599,0,0,0,7.1,11.8,0.601,0.599,6.5,10.9,0.59,3.4,10.8,14.2,1.3,0.9,2.1,3.2,3.3,20.7,ORL,2008,C,East
11,Adonal Foyle,32,82,0,9.4,0.9,1.9,0.458,0,0,NA,0.9,1.9,0.458,0.458,0.2,0.4,0.471,0.9,1.7,2.5,0.2,0.2,0.5,0.4,1.1,1.9,ORL,2008,C,East
14,Marcin Gortat,23,6,0,6.8,1.3,2.8,0.471,0,0,NA,1.3,2.8,0.471,0.471,0.3,0.5,0.667,1.3,1.3,2.7,0.3,0.2,0.2,0.3,0.7,3,ORL,2008,C,East
6,Kendrick Perkins,23,78,78,24.5,2.7,4.5,0.615,0,0,0,2.7,4.4,0.617,0.615,1.5,2.3,0.623,1.9,4.2,6.1,1.1,0.4,1.5,1.6,3.1,6.9,BOS,2008,C,East
10,Leon Powe,24,56,5,14.4,2.8,4.8,0.572,0,0,0,2.8,4.8,0.575,0.572,2.4,3.4,0.71,1.7,2.4,4.1,0.3,0.3,0.3,0.8,2.3,7.9,BOS,2008,C,East
11,Glen Davis,22,69,1,13.6,1.6,3.2,0.484,0,0,NA,1.6,3.2,0.484,0.484,1.4,2.2,0.66,1.4,1.6,3,0.4,0.4,0.3,0.9,2.3,4.5,BOS,2008,C,East
14,Scot Pollard,32,22,0,7.9,0.5,1,0.522,0,0,NA,0.5,1,0.522,0.522,0.7,1,0.682,0.6,1,1.7,0.1,0.1,0.3,0.2,2,1.8,BOS,2008,C,East
6,Brendan Haywood,28,80,80,27.9,4,7.5,0.528,0,0,NA,4,7.5,0.528,0.528,2.7,3.7,0.735,3.4,3.8,7.2,0.9,0.4,1.7,1.4,2.7,10.6,WAS,2008,C,East
9,Darius Songaila,29,80,13,19.4,2.7,5.8,0.458,0,0,0,2.7,5.8,0.46,0.458,0.8,0.9,0.918,1,2.4,3.4,1.7,0.7,0.2,1.1,2.3,6.2,WAS,2008,C,East
13,Oleksiy Pecherov,22,35,0,9.1,1.3,3.6,0.352,0.5,1.7,0.283,0.8,1.9,0.415,0.42,0.6,0.9,0.645,0.6,1.3,1.9,0.2,0.2,0.1,0.5,0.9,3.6,WAS,2008,C,East
4,Jermaine O'Neal,29,42,34,28.7,5.4,12.2,0.439,0,0.1,0,5.4,12.1,0.444,0.439,2.9,3.9,0.742,2,4.8,6.7,2.2,0.5,2.1,2.5,3.1,13.6,IND,2008,C,East
6,Jeff Foster,31,77,52,24.5,2.7,4.8,0.55,0,0,0,2.7,4.8,0.554,0.55,1.1,1.9,0.593,3.4,5.2,8.7,1.7,0.7,0.4,0.8,2.9,6.4,IND,2008,C,East
12,David Harrison,25,55,0,12.8,1.6,3.1,0.529,0,0,NA,1.6,3.1,0.529,0.529,0.9,1.7,0.51,0.8,1.4,2.1,0.3,0.4,1.1,1.1,3,4.2,IND,2008,C,East
16,Courtney Sims,24,3,0,3.7,0,0.3,0,0,0,NA,0,0.3,0,0,0,0,NA,0.3,0.3,0.7,0.3,0,0,0,0.7,0,IND,2008,C,East
1,Chris Bosh,23,67,67,36.2,7.6,15.3,0.494,0.1,0.4,0.4,7.4,15,0.496,0.499,7,8.3,0.844,2.6,6.1,8.7,2.6,0.9,1,2.3,2.3,22.3,TOR,2008,C,East
8,Rasho Nesterović,31,71,39,20.9,3.6,6.6,0.55,0,0,0.333,3.6,6.5,0.552,0.551,0.5,0.7,0.755,1.8,3,4.8,1.2,0.3,0.7,0.8,1.9,7.8,TOR,2008,C,East
14,Primož Brezec,28,13,0,8.5,1.3,2.9,0.447,0,0,NA,1.3,2.9,0.447,0.447,1.1,1.6,0.667,0.7,0.7,1.4,0.1,0.1,0.2,0.3,1.9,3.7,TOR,2008,C,East
4,Rasheed Wallace,33,77,76,30.5,4.9,11.3,0.432,1.5,4.1,0.356,3.4,7.2,0.476,0.497,1.5,1.9,0.767,1.1,5.5,6.6,1.8,1.2,1.7,1.1,2.8,12.7,DET,2008,C,East
6,Jason Maxiell,24,82,7,21.6,2.9,5.4,0.538,0,0,0,2.9,5.4,0.539,0.538,2.1,3.3,0.633,2.2,3.1,5.3,0.6,0.3,1.1,0.9,2.2,7.9,DET,2008,C,East
11,Theo Ratliff,34,16,3,13.9,1.1,2.5,0.45,0,0,NA,1.1,2.5,0.45,0.45,0.8,1.1,0.667,1.2,1.9,3.1,0.4,0.3,1.1,0.6,1.8,3,DET,2008,C,East
14,Nazr Mohammed,30,21,0,10.9,1.3,2.8,0.475,0,0,0,1.3,2.8,0.483,0.475,0.6,1.4,0.433,1.4,2.1,3.5,0.3,0.3,0.4,0.5,1.7,3.3,DET,2008,C,East
16,Cheikh Samb,23,4,0,7.8,0.8,1,0.75,0,0,NA,0.8,1,0.75,0.75,0.3,0.5,0.5,0.8,1,1.8,0,0.3,0.5,0.3,2,1.8,DET,2008,C,East
18,Primož Brezec,28,17,0,5.8,0.6,0.8,0.769,0,0,NA,0.6,0.8,0.769,0.769,0.4,0.8,0.5,0.4,0.7,1.1,0.2,0.1,0.1,0.3,1.4,1.6,DET,2008,C,East
3,Andrew Bogut,23,78,78,34.9,6,11.7,0.511,0,0.1,0,6,11.6,0.515,0.511,2.4,4.1,0.587,3.1,6.6,9.8,2.6,0.8,1.7,2.2,3.3,14.3,MIL,2008,C,East
11,Michael Ruffin,31,46,2,13.7,0.7,1.3,0.532,0,0,NA,0.7,1.3,0.532,0.532,0.5,1.4,0.397,2,2.1,4,0.5,0.7,0.4,0.4,2,2,MIL,2008,C,East
12,Dan Gadzuric,29,51,4,10.5,1.3,3,0.416,0,0,0,1.3,3,0.418,0.416,0.6,1.2,0.524,1.3,1.5,2.8,0.2,0.4,0.5,0.7,1.6,3.2,MIL,2008,C,East
14,Jake Voskuhl,30,44,0,8.8,0.8,1.8,0.463,0,0,NA,0.8,1.8,0.463,0.463,0.5,0.7,0.828,0.7,1.5,2.2,0.3,0.2,0.5,0.7,1.9,2.2,MIL,2008,C,East
5,Zydrunas Ilgauskas,32,73,73,30.4,5.7,12,0.474,0,0,0,5.7,12,0.475,0.474,2.7,3.3,0.802,3.6,5.7,9.3,1.4,0.5,1.6,1.8,3.4,14.1,CLE,2008,C,East
7,Anderson Varejão,25,48,13,27.5,2.8,6.1,0.461,0,0,0,2.8,6.1,0.464,0.461,1,1.7,0.598,2.8,5.5,8.3,1.1,0.8,0.5,1.2,2.8,6.7,CLE,2008,C,East
22,Lance Allred,26,3,0,3.3,0.3,1.3,0.25,0,0,NA,0.3,1.3,0.25,0.25,0.3,0.7,0.5,0,0.3,0.3,0,0,0,0,0.3,1,CLE,2008,C,East
5,Al Horford,21,81,77,31.4,4.1,8.2,0.499,0,0.1,0,4.1,8.2,0.502,0.499,1.9,2.6,0.731,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1,ATL,2008,C,East
10,Zaza Pachulia,23,62,5,15.2,1.7,4,0.437,0,0,0,1.7,3.9,0.442,0.437,1.7,2.5,0.706,1.4,2.6,4,0.6,0.4,0.2,1.1,2.3,5.2,ATL,2008,C,East
13,Lorenzen Wright,32,13,1,11.4,0.4,1.3,0.294,0,0,NA,0.4,1.3,0.294,0.294,0.2,0.5,0.5,0.5,2.3,2.8,0.2,0.2,0.2,0.2,2,1,ATL,2008,C,East
2,Ben Wallace,33,50,50,32.5,2,5.4,0.373,0,0.1,0,2,5.3,0.378,0.373,1.1,2.5,0.424,3.5,5.3,8.8,1.8,1.4,1.6,1,1.7,5.1,CHI,2008,C,East
11,Joakim Noah,22,74,31,20.7,2.4,5,0.482,0,0,0,2.4,4.9,0.484,0.482,1.8,2.6,0.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6,CHI,2008,C,East
16,Aaron Gray,23,61,1,10,1.7,3.3,0.505,0,0,0,1.7,3.3,0.507,0.505,0.9,1.6,0.566,1.1,1.6,2.8,0.7,0.3,0.3,0.9,1.9,4.3,CHI,2008,C,East
8,Nenad Krstić,24,45,38,18,2.7,6.7,0.41,0,0,0,2.7,6.6,0.413,0.41,1.2,1.5,0.754,0.8,3.7,4.4,0.6,0.2,0.4,0.9,2.5,6.6,NJN,2008,C,East
9,Sean Williams,21,73,29,17.5,2.2,4.2,0.538,0,0,NA,2.2,4.2,0.538,0.538,1.1,1.8,0.609,1.6,2.8,4.4,0.4,0.4,1.5,1,2.6,5.6,NJN,2008,C,East
11,Jason Collins,29,43,23,15.9,0.5,1.3,0.426,0,0,NA,0.5,1.3,0.426,0.426,0.3,0.8,0.389,0.8,1.3,2.1,0.4,0.3,0.2,0.5,2.6,1.4,NJN,2008,C,East
13,DeSagana Diop,26,27,5,14.9,1,2.4,0.415,0,0,NA,1,2.4,0.415,0.415,0.5,1.1,0.467,1.8,2.7,4.5,0.5,0.2,0.9,0.6,1.7,2.5,NJN,2008,C,East
18,Jamaal Magloire,29,24,2,10.8,0.6,2,0.306,0,0,NA,0.6,2,0.306,0.306,0.6,1.3,0.452,0.8,2.6,3.4,0.3,0,0.4,1,1.8,1.8,NJN,2008,C,East
4,Emeka Okafor,25,82,82,33.1,5.6,10.5,0.535,0,0,NA,5.6,10.5,0.535,0.535,2.6,4.6,0.57,3.1,7.6,10.7,0.9,0.8,1.7,2,2.9,13.8,CHA,2008,C,East
7,Nazr Mohammed,30,61,29,23.3,4,7.7,0.52,0,0,NA,4,7.7,0.52,0.52,1.3,2.2,0.617,2.7,4.2,6.9,1.1,0.6,0.9,1.5,3.2,9.3,CHA,2008,C,East
11,Primož Brezec,28,20,18,13.4,0.9,2.2,0.395,0,0,NA,0.9,2.2,0.395,0.395,0.2,0.3,0.6,0.7,1.5,2.2,0.3,0,0.2,0.8,1.8,1.9,CHA,2008,C,East
15,Othella Harrington,34,22,0,7.5,0.8,1.9,0.429,0,0,NA,0.8,1.9,0.429,0.429,0.5,0.7,0.625,0.5,1.4,1.9,0.2,0,0.2,0.5,1.5,2.1,CHA,2008,C,East
5,Jermaine O'Neal,30,27,27,30,5.4,11.3,0.475,0,0,NA,5.4,11.3,0.475,0.475,2.2,3,0.75,2,3.3,5.4,2,0.4,2,1.9,3,13,MIA,2009,C,East
10,Joel Anthony,26,65,28,16.1,0.9,1.8,0.483,0,0,NA,0.9,1.8,0.483,0.483,0.5,0.7,0.652,1.4,1.7,3,0.4,0.3,1.4,0.6,2.1,2.2,MIA,2009,C,East
14,Jamaal Magloire,30,55,12,12.9,1.2,2.4,0.496,0,0,NA,1.2,2.4,0.496,0.496,0.5,1.1,0.483,1.5,2.5,4,0.4,0.2,0.5,0.6,2.2,2.9,MIA,2009,C,East
16,Mark Blount,33,20,0,10.4,1.5,3.9,0.385,0.6,1.4,0.407,1,2.6,0.373,0.455,0.4,0.7,0.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4,MIA,2009,C,East
3,Zach Randolph,27,11,11,35.3,7.5,17.2,0.434,0.6,2.2,0.292,6.8,15,0.455,0.452,5,6.1,0.821,3.6,8.8,12.5,1.4,1.2,0.3,2.1,2.5,20.5,NYK,2009,C,East
5,David Lee,25,81,74,34.9,6.4,11.7,0.549,0,0,0,6.4,11.7,0.551,0.549,3.1,4.1,0.755,3.2,8.6,11.7,2.1,1,0.3,1.9,3.2,16,NYK,2009,C,East
13,Chris Wilcox,26,25,0,13.2,2.2,4.1,0.529,0,0,0,2.2,4,0.535,0.529,1.1,2.1,0.509,1.2,2,3.3,0.6,0.3,0.2,0.8,1.9,5.4,NYK,2009,C,East
16,Courtney Sims,25,1,0,11,3,6,0.5,0,0,NA,3,6,0.5,0.5,0,0,NA,2,2,4,0,0,0,0,1,6,NYK,2009,C,East
19,Mouhamed Sene,22,1,0,6,1,2,0.5,0,0,NA,1,2,0.5,0.5,1,1,1,2,3,5,0,0,1,1,0,3,NYK,2009,C,East
20,Jerome James,33,2,0,5,1.5,4,0.375,0,0,NA,1.5,4,0.375,0.375,0,0,NA,0.5,1,1.5,0,0.5,0.5,0.5,1,3,NYK,2009,C,East
22,Eddy Curry,26,3,0,4,0.7,0.7,1,0,0,NA,0.7,0.7,1,1,0.3,1,0.333,0,1.3,1.3,0,0,0,0.7,1.7,1.7,NYK,2009,C,East
23,Cheikh Samb,24,2,0,4,0,1.5,0,0,0,NA,0,1.5,0,0,0,1,0,0.5,0.5,1,0,0,0,0,0,0,NYK,2009,C,East
5,Samuel Dalembert,27,82,82,24.8,2.6,5.3,0.498,0,0,0,2.6,5.3,0.5,0.498,1.1,1.5,0.734,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3,6.4,PHI,2009,C,East
8,Marreese Speights,21,79,2,16,3.2,6.4,0.502,0,0.1,0.25,3.2,6.3,0.506,0.504,1.3,1.7,0.773,1.6,2.2,3.7,0.4,0.3,0.7,0.6,2.3,7.7,PHI,2009,C,East
10,Theo Ratliff,35,46,0,12.6,0.7,1.4,0.531,0,0,NA,0.7,1.4,0.531,0.531,0.5,0.8,0.6,1,1.8,2.8,0.2,0.4,1,0.3,1.7,1.9,PHI,2009,C,East
3,Dwight Howard,23,79,79,35.7,7.1,12.4,0.572,0,0,0,7.1,12.4,0.573,0.572,6.4,10.7,0.594,4.3,9.6,13.8,1.4,1,2.9,3,3.4,20.6,ORL,2009,C,East
16,Adonal Foyle,33,9,0,6.6,0.8,1.2,0.636,0,0,NA,0.8,1.2,0.636,0.636,0.3,0.7,0.5,1,1.9,2.9,0.1,0,0.9,0.3,0.4,1.9,ORL,2009,C,East
5,Kendrick Perkins,24,76,76,29.6,3.6,6.3,0.577,0,0,0,3.6,6.3,0.58,0.577,1.3,2.1,0.6,2.7,5.5,8.1,1.3,0.3,2,2.2,3.3,8.5,BOS,2009,C,East
6,Glen Davis,23,76,16,21.5,2.6,5.9,0.442,0,0.1,0.4,2.6,5.9,0.443,0.444,1.7,2.3,0.73,1.6,2.4,4,0.9,0.7,0.3,0.9,3,7,BOS,2009,C,East
8,Mikki Moore,33,24,0,19,2.1,3.5,0.6,0,0,NA,2.1,3.5,0.6,0.6,0.6,0.8,0.737,1.3,3.1,4.4,1,0.2,0.2,0.9,4,4.8,BOS,2009,C,East
12,Brian Scalabrine,30,39,8,12.9,1.2,2.9,0.421,0.6,1.6,0.393,0.6,1.4,0.453,0.526,0.4,0.5,0.889,0.2,1.1,1.3,0.5,0.2,0.3,0.3,1.9,3.5,BOS,2009,C,East
15,Patrick O'Bryant,22,26,0,4.2,0.6,1.2,0.516,0,0,NA,0.6,1.2,0.516,0.516,0.3,0.5,0.667,0.3,1,1.3,0.3,0.1,0.3,0.7,1.1,1.5,BOS,2009,C,East
5,Brendan Haywood,29,6,5,29.2,4,8.3,0.48,0,0,NA,4,8.3,0.48,0.48,1.7,3.5,0.476,2.2,5.2,7.3,1.3,0.7,2.5,1.5,2.3,9.7,WAS,2009,C,East
8,Andray Blatche,22,71,36,24,4.2,8.9,0.471,0.1,0.3,0.238,4.1,8.6,0.479,0.475,1.6,2.3,0.704,1.8,3.5,5.3,1.7,0.7,1,1.6,3,10,WAS,2009,C,East
12,Darius Songaila,30,77,29,19.8,3.2,5.9,0.532,0,0,0,3.2,5.9,0.533,0.532,1,1.2,0.889,1,2,2.9,1.2,0.8,0.3,1,2.6,7.4,WAS,2009,C,East
14,JaVale McGee,21,75,14,15.2,2.5,5.2,0.494,0,0,NA,2.5,5.2,0.494,0.494,1.4,2.2,0.66,1.6,2.3,3.9,0.3,0.4,1,0.8,2.1,6.5,WAS,2009,C,East
16,Etan Thomas,30,26,7,11.8,1.2,2.5,0.485,0,0,NA,1.2,2.5,0.485,0.485,0.6,0.9,0.696,1,1.6,2.5,0.2,0.1,0.7,0.7,1.3,3.1,WAS,2009,C,East
17,Oleksiy Pecherov,23,32,0,8.7,1.2,3.2,0.386,0.4,1.3,0.326,0.8,1.8,0.431,0.455,0.8,0.9,0.828,1.1,1.3,2.4,0.1,0.2,0.1,0.3,1.1,3.6,WAS,2009,C,East
7,Jeff Foster,32,74,26,24.7,2.4,4.8,0.501,0,0.1,0.286,2.4,4.7,0.506,0.504,1.3,2,0.658,2.9,4,6.9,1.8,0.7,0.7,1.2,3.1,6.1,IND,2009,C,East
9,Rasho Nesterović,32,70,19,17.3,3.2,6.2,0.513,0,0,0,3.2,6.2,0.514,0.513,0.4,0.5,0.781,1.3,2.1,3.4,1.6,0.4,0.5,0.9,2.4,6.8,IND,2009,C,East
10,Roy Hibbert,22,70,42,14.4,2.8,6,0.471,0,0,NA,2.8,6,0.471,0.471,1.4,2.1,0.667,1.6,1.8,3.5,0.7,0.3,1.1,0.8,3.1,7.1,IND,2009,C,East
1,Chris Bosh,24,77,77,38,8,16.4,0.487,0.2,0.6,0.245,7.8,15.8,0.497,0.492,6.5,8,0.817,2.8,7.2,10,2.5,0.9,1,2.3,2.5,22.7,TOR,2009,C,East
